"Албуров_Георгий" "Алёхина_Мария" "Балух_Владимир" "Барабанов_Андрей" "Беглец_Данил" "Белов_Александр" "Белоусов_Ярослав" "Белых_Никита" "Беньяш_Михаил" "Борисов_Дмитрий" "Волков_Леонид" "Дадин_Ильдар" "Дмитриев_Олег" "Емельянов_Владимир" "Жуков_Егор" "Жуков_Кирилл" "Зимин_Степан" "Климов_Сергей" "Коваленко_Евгений" "Константинов_Даниил" "Косенко_Михаил" "Котляр_Татьяна" "Котов_Константин" "Кривов_Сергей" "Кутаев_Руслан" "Лесных_Егор" "Лоскутов_Артём" "Луцкевич_Денис" "Малышевский_Эдуард" "Мартинцов_Максим" "Мемедеминов_Нариман" "Милосердов_Пётр" "Миняйло_Алексей" "Мордасов_Владислав" "Мыльников_Александр" "Навальный_Алексей_(дело_ИвРоше)" "Навальный_Алексей_(дело_КировЛес)" "Навальный_Олег" "Наумова_Александра" "Новиков_Павел" "Носик_Антон" "Офицеров_Пётр" "Подкопаев_Иван" "Полихович_Андрей" "Прокопьева_Светлана" "Савелов_Артём" "Савостин_Михаил" "Самуцевич_Екатерина" "Сенцов_Олег" "Сидоров_Ян" "Синица_Владислав" "Соколов_Александр" "Соколовский_Руслан" "Титиев_Оюб" "Толоконникова_Надежда" "Устинов_Павел" "Ходорковский_Михаил_(Второе_дело)" "Ходорковский_Михаил_(Первое_дело)" "Чирцов_Никита" "Шишкин_Игорь"
"подписей" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"подсудимый" 0 0 0 0 0 0 0 0.0351493848857645 0.0525578135949544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"подтверждение" 0 0.116414435389988 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"позже" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0.0587371512481645 0 0 0 0 0 0
"позиции" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0967585873246251 0.495049504950495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"показали" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0.396825396825397 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0.0332446808510638 0 0 0 0 0
"политик" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484919018523906 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"политическое" 0 0 0 0 0 0 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0.00969838037047813 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"полицейские" 0 0 0 0 0 0 0 0 0.0875963559915908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"полиция" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"полном" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0.0293685756240822 0 0 0 0.0258933195235629 0 0
"помощь" 0 0 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0.292397660818713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"понимаем" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0.478468899521531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"понимание" 0 0.0582072176949942 0 0.130718954248366 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.50761421319797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"понятых" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.290275761973875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"порядке" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.00969838037047813 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"посмотрел" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162866449511401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"поста" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.346620450606586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"появляется" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"представьте" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"президент" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0.0587889476778366 0 0 0
"президентом" 0.170940170940171 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.0881057268722467 0 0 0 0 0 0
"преследование" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910415149308084 0 0 0 0 0 0 0 0
"преследуют" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0.0974658869395711 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0.0182083029861617 0.0627746390458255 0 0 0 0 0 0 0
"преступлению" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0 0 0 0 0 0 0 0 0
"преступной" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"привели" 0 0 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"приговоров" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0.231080300404391 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"придется" 0 0 0.320512820512821 0 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125549278091651 0.0293685756240822 0 0 0 0 0 0
"приехали" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194931773879142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117474302496329 0 0 0 0 0 0
"признал" 0 0 0 0 6.66666666666667 0 0 0 0 0 0.178465199286139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0.740740740740741
"призываю" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"причины" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44927536231884 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0182083029861617 0 0.0587371512481645 0 0 0 0 0 0
"проверить" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0.387596899224806 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"проводить" 0.170940170940171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"проектов" 0 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0.0517866390471258 0 0
"прокуроров" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0.0587889476778366 0.0517866390471258 0 0
"просьба" 0 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2258064516129 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"профессиональной" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0.297441998810232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"процессы" 0 0.0582072176949942 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"прошло" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.117577895355673 0 0 0
"пытки" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0.0293685756240822 0 0 0 0 0 0
"работал" 0 0 0 0 0 0 0 0.070298769771529 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"работают" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0.0332446808510638 0 0 0.0258933195235629 0 0
"развитие" 0 0 0 0 0 0 0 0.105448154657293 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"района" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.176211453744493 0 0 0 0 0 0
"рано" 0 0 0.320512820512821 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"рассказывал" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0.124688279301746 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"реальности" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"решений" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0.0587889476778366 0.0517866390471258 0 0
"решетку" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.117474302496329 0 0 0 0 0 0
"родине" 0 0 0.320512820512821 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517866390471258 0 0
"роскомнадзора" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0 0 0
"российская" 0 0 0 0 0 0 0 0 0.0525578135949544 0 0 0.06635700066357 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"российский" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"руководство" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27002700270027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"рядом" 0 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"самих" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0.136054421768707 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"свидетельств" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910415149308084 0 0 0 0 0 0 0 0
"силовиков" 0 0 0 0 0 0 0 0 0.0175192711983181 0.190114068441065 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"ск" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531914893617021 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"скорее" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0 0 0 0
"скрыть" 0 0 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"слову" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0.0517866390471258 0 0
"слышал" 0 0 0 0 0 0 0.265957446808511 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0.0592417061611374 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"смерть" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0.13271400132714 0 0 0 0 0 0.09000900090009 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"смысл" 0 0 0 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118483412322275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0.0587889476778366 0 0 0
"событий" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0.144508670520231 0.0182083029861617 0 0 0 0 0 0 0 0
"совершил" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0.495049504950495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0752688172043 0 0 0 0 0 0.134952766531714 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"соучастниками" 0.170940170940171 0 0 0 0 0 0 0 0 0 0 0.19907100199071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"социальной" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.433526011560694 0 0 0 0.0332446808510638 0 0 0.0517866390471258 0 0
"спецслужб" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"спросил" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.0881057268722467 0 0 0 0 0 0
"спустя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0.740740740740741
"стою" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0.455580865603645 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"стражей" 0 0 0 0.261437908496732 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"страной" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0.117577895355673 0.0258933195235629 0 0
"страхом" 0 0 0 0 0 0 0 0 0.0700770847932726 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"страшно" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"структур" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0 0 0
"судебное" 0 0 0 0 0 0 0 0.0351493848857645 0.0175192711983181 0 0 0 0 0 0 0 0.246305418719212 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"судя" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0.0182083029861617 0 0 0 0 0.0587889476778366 0 0 0
"сумку" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241896468311563 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"суть" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.244299674267101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"считается" 0 0.0582072176949942 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"сюда" 0 0 0 0.130718954248366 0 0.0586166471277843 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0 0.0627746390458255 0.0293685756240822 0 0 0 0 0 0
